customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,Tenure_Group,Charge_Tier,Revenue_Segment,Is_Senior
TELCO-05397,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,81.67,142.44,No,0,0-12 Months,High,Low Value,Senior
TELCO-05398,Male,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.53,629.28,No,0,13-24 Months,Mid,Mid Value,Senior
TELCO-05399,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.9,798.16,Yes,1,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-05400,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),110.12,6575.31,Yes,1,49-72 Months,Premium,High Value,Non-Senior
TELCO-05401,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,50.34,418.98,Yes,1,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05402,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Mailed check,57.02,4095.71,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05403,Male,0,,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),44.92,3197.51,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05404,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.77,308.75,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05405,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.16,1219.09,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05406,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1068.41,Yes,1,49-72 Months,Low,Mid Value,Non-Senior
TELCO-05407,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),51.29,3807.28,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-05408,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card (automatic),71.76,1113.22,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-05409,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,115.9,1116.85,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05410,Female,0,,No,22,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,30.94,691.12,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-05411,Female,0,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer (automatic),25.83,746.93,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05412,Female,1,Yes,No,9,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),39.2,358.59,No,0,0-12 Months,Mid,Low Value,Senior
TELCO-05413,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,86.05,3106.28,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-05414,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),68.76,70.61,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-05415,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,21.72,21.47,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-05416,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,One year,Yes,Bank transfer (automatic),67.99,935.9,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-05417,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.54,1338.46,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05418,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,72.93,691.43,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-05419,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,One year,Yes,Mailed check,69.94,1421.2,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-05420,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,71.74,,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-05421,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),77.44,429.54,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-05422,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,26.99,288.0,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-05423,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,One year,Yes,Bank transfer (automatic),58.04,3955.1,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-05424,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.61,795.55,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-05425,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.5,753.87,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-05426,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),85.58,1871.31,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-05427,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.98,3385.38,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05428,Male,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,One year,No,Bank transfer (automatic),54.2,371.3,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05429,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),27.19,966.43,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05430,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.35,2513.37,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-05431,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,93.26,2277.2,Yes,1,25-48 Months,Premium,Mid Value,Non-Senior
TELCO-05432,Female,0,No,Yes,2,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.17,,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05433,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,One year,No,Electronic check,89.22,2549.72,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-05434,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.59,58.8,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05435,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,495.78,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05436,Female,1,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,63.45,2181.61,Yes,1,25-48 Months,Mid,Mid Value,Senior
TELCO-05437,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,59.73,422.28,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05438,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,68.09,3478.67,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-05439,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.6,64.03,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-05440,Female,1,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.48,2165.6,Yes,1,49-72 Months,Mid,Mid Value,Senior
TELCO-05441,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),109.14,2030.83,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05442,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,63.02,384.73,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05443,Male,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,59.01,241.55,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05444,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.34,6029.7,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-05445,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,65.56,112.48,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-05446,Male,0,Yes,No,6,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),120.0,678.88,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05447,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.7,713.9,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05448,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,Two year,No,Bank transfer (automatic),75.55,2180.52,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-05449,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Mailed check,42.53,927.09,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-05450,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.12,372.5,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-05451,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,74.26,649.09,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-05452,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),54.83,452.67,Yes,1,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05453,Female,1,No,No,7,Yes,Yes,DSL,No,No,No,One year,Yes,Electronic check,38.83,277.05,No,0,0-12 Months,Mid,Low Value,Senior
TELCO-05454,Male,0,Yes,Yes,15,No,No phone service,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),25.72,382.58,No,0,13-24 Months,Low,Low Value,Non-Senior
TELCO-05455,Male,1,No,Yes,36,Yes,No,DSL,No,Yes,No,Two year,No,Electronic check,77.56,2830.07,No,0,25-48 Months,High,High Value,Senior
TELCO-05456,Female,1,No,Yes,7,Yes,No,DSL,No,No,No,One year,Yes,Mailed check,23.39,156.98,Yes,1,0-12 Months,Low,Low Value,Senior
TELCO-05457,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.25,1334.97,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05458,Male,1,Yes,No,14,Yes,No,DSL,No,Yes,No,Two year,Yes,Mailed check,27.11,365.16,No,0,13-24 Months,Low,Low Value,Senior
TELCO-05459,Male,0,,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.65,3955.88,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05460,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,38.55,2675.05,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-05461,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.98,2855.06,Yes,1,25-48 Months,High,High Value,Senior
TELCO-05462,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card (automatic),65.8,493.79,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-05463,Male,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78.34,141.98,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-05464,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,19.21,184.81,No,0,0-12 Months,Low,Low Value,Senior
TELCO-05465,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,42.09,346.37,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05466,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.12,,No,0,13-24 Months,Premium,Low Value,Non-Senior
TELCO-05467,Male,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,84.76,3532.77,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-05468,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,1043.58,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-05469,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,76.32,3715.04,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-05470,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,34.03,413.58,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-05471,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,47.25,1402.43,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05472,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Electronic check,58.18,561.73,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05473,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,One year,No,Electronic check,111.72,108.76,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-05474,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.72,1179.32,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05475,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),22.88,20.42,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-05476,Female,0,No,No,15,No,No phone service,Fiber optic,Yes,No,No,Two year,No,Electronic check,78.51,1112.74,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-05477,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.16,721.75,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-05478,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,No,Electronic check,101.21,3134.41,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-05479,Male,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.41,1997.67,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05480,Male,0,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.32,993.34,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05481,Male,0,No,Yes,50,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,65.49,2818.36,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-05482,Male,0,,No,10,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,80.87,845.89,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-05483,Female,0,Yes,No,17,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),113.72,1878.96,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05484,Female,0,,Yes,38,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Bank transfer (automatic),59.98,2151.78,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05485,Female,1,,Yes,35,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),96.34,3156.09,No,0,25-48 Months,Premium,High Value,Senior
TELCO-05486,Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,Month-to-month,No,Credit card (automatic),46.59,3235.78,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-05487,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,71.83,436.5,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-05488,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,21.66,718.07,Yes,1,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05489,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.87,1361.63,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05490,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.26,2123.63,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-05491,Male,0,No,No,5,No,No phone service,Fiber optic,Yes,No,No,One year,Yes,Credit card (automatic),101.62,489.05,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05492,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,117.16,4211.05,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-05493,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,54.36,1159.92,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05494,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.81,367.3,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05495,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,25.58,476.15,Yes,1,13-24 Months,Low,Mid Value,Non-Senior
TELCO-05496,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,72.94,846.17,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-05497,Female,0,No,No,25,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.93,1040.32,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05498,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,48.54,3062.61,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05499,Female,0,No,No,25,Yes,No,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),113.89,2452.34,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-05500,Female,1,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Credit card (automatic),56.11,1581.38,No,0,25-48 Months,Mid,Mid Value,Senior
TELCO-05501,Female,0,No,No,21,Yes,No,DSL,No,No,No,One year,Yes,Mailed check,82.6,1666.61,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-05502,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.59,65.33,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-05503,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),24.34,175.34,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-05504,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Electronic check,18.0,367.23,Yes,1,13-24 Months,Low,Low Value,Non-Senior
TELCO-05505,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Electronic check,79.63,916.34,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-05506,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,116.12,728.25,No,0,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05507,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),74.45,1570.43,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-05508,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,83.72,958.94,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-05509,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,One year,Yes,Electronic check,37.86,309.98,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05510,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,95.45,1710.4,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05511,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Two year,No,Electronic check,95.08,329.01,No,0,0-12 Months,Premium,Low Value,Non-Senior
TELCO-05512,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.11,2730.69,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-05513,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Mailed check,81.36,4967.13,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-05514,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,18.0,614.26,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05515,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),86.72,263.52,Yes,1,0-12 Months,High,Low Value,Senior
TELCO-05516,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),47.83,1920.55,Yes,1,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-05517,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,No,No,One year,Yes,Bank transfer (automatic),28.19,1283.97,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-05518,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,One year,No,Mailed check,77.08,3281.42,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-05519,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,55.79,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-05520,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Electronic check,75.27,1959.02,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-05521,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.03,1681.26,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-05522,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Two year,No,Mailed check,24.61,620.54,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05523,Male,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,66.8,1890.86,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-05524,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,59.82,991.74,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-05525,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Electronic check,108.7,2054.91,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05526,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,Mailed check,26.46,22.57,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-05527,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,Mailed check,106.25,3013.47,No,0,25-48 Months,Premium,High Value,Non-Senior
TELCO-05528,Male,0,No,No,2,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,30.87,53.66,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-05529,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card (automatic),92.58,1398.85,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-05530,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.18,1000.8,No,0,0-12 Months,Premium,Mid Value,Senior
TELCO-05531,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),74.64,1655.27,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-05532,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Two year,Yes,Bank transfer (automatic),41.27,161.24,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-05533,Female,1,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,19.31,599.81,Yes,1,25-48 Months,Low,Mid Value,Senior
TELCO-05534,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,859.31,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-05535,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),120.0,614.16,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-05536,Female,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,56.09,160.64,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
